2018-09-12,16092.1,16124.55,15977.85,16054.05,26710771,1964.88
2018-09-14,16046.4,16104.05,15843.6,16072.5,32561023,2525.42
2018-09-14,16046.4,16104.05,15843.6,16072.5,32561023,2525.42
2018-09-17,16096.4,16207.5,16080.75,16119.8,22515129,1904.73
2018-09-17,16096.4,16207.5,16080.75,16119.8,22515129,1904.73
2018-09-18,16152.85,16152.85,16003.2,16031,20435865,1846.39
2018-09-18,16152.85,16152.85,16003.2,16031,20435865,1846.39
2018-09-19,16092.65,16115.15,15982.05,16063.95,20373441,1731.97
2018-09-19,16092.65,16115.15,15982.05,16063.95,20373441,1731.97
2018-09-21,16023.65,16047.2,15579.95,15833.5,56712658,3610.12
2018-09-21,16023.65,16047.2,15579.95,15833.5,56712658,3610.12
2018-09-24,15862.4,16235.05,15820.65,16175.3,39760654,2424.39
2018-09-24,15862.4,16235.05,15820.65,16175.3,39760654,2424.39
2018-09-25,16207,16360.6,16081.9,16234.9,42199895,2581.2
2018-09-25,16207,16360.6,16081.9,16234.9,42199895,2581.2
2018-09-26,16285.75,16292.3,15877.9,15932.45,44160114,2279.32
2018-09-26,16285.75,16292.3,15877.9,15932.45,44160114,2279.32
2018-09-27,15979.5,16094.05,15943.9,16018,74160242,3742.82
2018-09-27,15979.5,16094.05,15943.9,16018,74160242,3742.82
2018-09-28,15932.1,15972,15734.95,15838.05,183715914,3620.8
2018-09-28,15932.1,15972,15734.95,15838.05,183715914,3620.8
2018-10-01,15897.1,16282.05,15861.5,16213.6,135216665,3067.73
2018-10-01,15897.1,16282.05,15861.5,16213.6,135216665,3067.73
2018-10-03,16208.75,16278,15874.25,15909.8,69385750,2984.5
2018-10-03,16208.75,16278,15874.25,15909.8,69385750,2984.5
2018-10-04,15835.2,15835.2,15403.9,15441.1,70098370,2853.17
2018-10-04,15835.2,15835.2,15403.9,15441.1,70098370,2853.17
2018-10-05,15416.9,15710,15265.65,15591.65,44283701,2342.35
2018-10-05,15416.9,15710,15265.65,15591.65,44283701,2342.35
2018-10-08,15538.2,15644.2,15198.25,15305.2,52533348,2126.98
2018-10-08,15538.2,15644.2,15198.25,15305.2,52533348,2126.98
2018-10-09,15305.15,15429.95,15137.75,15369.8,35164352,1891.7
2018-10-09,15305.15,15429.95,15137.75,15369.8,35164352,1891.7
2018-10-10,15356.3,15380.85,15053.3,15143.2,32964220,2170.24
2018-10-10,15356.3,15380.85,15053.3,15143.2,32964220,2170.24
2018-10-11,14721.1,14890.65,14554.25,14683,45388816,2822.29
2018-10-11,14721.1,14890.65,14554.25,14683,45388816,2822.29
2018-10-12,14701.85,14721.95,14408.45,14539.2,43233902,3441.51
2018-10-12,14701.85,14721.95,14408.45,14539.2,43233902,3441.51
2018-10-15,14639.5,14846.95,14564.3,14797.2,31257720,1858.35
2018-10-15,14639.5,14846.95,14564.3,14797.2,31257720,1858.35
2018-10-16,14876.05,14975.55,14743.9,14887.35,32510210,2190.62
2018-10-16,14876.05,14975.55,14743.9,14887.35,32510210,2190.62
2018-10-17,15031.05,15190.65,14903.5,14949.6,50083440,3450.36
2018-10-17,15031.05,15190.65,14903.5,14949.6,50083440,3450.36
